Name,Slide Number,Animal,Group,Sex,Section,Section-Slice,BrainArea,BrainAreaComp,Program,ROI,Name,Slide Number,Animal,Group,Sex,Section,Section-Slice,BrainArea,BrainAreaComp,Program,,ROI_1_Blank_Area,ROI_1_HScore_1,ROI_1_HScore_2,ROI_1_Heme_Area,ROI_1_MAP2_Area,ROI_1_Total_Area,Per_Heme,Per_Map,Ratio,Tissue_Gaps,Gap_Adj
2709(1)_-_,2709,1312,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_3,2709(1)_-_,2709,1312,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
2710(1_2)_-_,2710,1312,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_3,2710(1_2)_-_,2710,1312,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
2755_-_,2755,1737,RV 10,M,α01,1,A1-3,A3,2024-03-11-Map2,ROI_3,2755_-_,2755,1737,RV 10,M,α01,1,A1-3,2024-03-11-Map2,,TRUE,5425848.298,101.310916,142.825561,7516846.243,27572141.21,40514835.75,21.42223754,78.57776246,0.272624682,13.39225051,15.46310878
2916(3)_-_,2916,1828,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_3,2916(3)_-_,2916,1828,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3004_-_,3004,1864,N,M,α04,4,A1-3,A3,2024-03-11-Map2,ROI_3,3004_-_,3004,1864,N,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,3807120.119,102.2952485,126.0643844,4387459.918,28595481.02,36790061.05,13.30220955,86.69779045,0.153431933,10.34822996,11.54269453
Image_4380,4380,1964,S/H,M,α01,1,A1-3,A1,2024-03-11-Map2,ROI_1,Image_4380,4380,1964,S/H,M,α01,1,A1-3,2024-03-11-Map2,,TRUE,1713361.702,110.4721224,139.9235805,3185236.167,5435642.925,10334240.79,36.94792762,63.05207238,0.585990694,16.57946372,19.87455902
3048_-_,3048,1924,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,3048_-_,3048,1924,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,6714755.809,101.9458276,127.9808874,6791521.337,17462950.4,30969227.54,28.00111011,71.99888989,0.388910303,21.68202549,27.6846096
3067_-_,3067,1886,N,M,α02,2,A1-3,A3,2024-03-11-Map2,ROI_3,3067_-_,3067,1886,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,2192562.357,98.24446756,124.739655,5177190.866,26504961.34,33874714.56,16.34103275,83.65896725,0.195329124,6.472563343,6.920496887
3070_-_,3070,1925,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_3,3070_-_,3070,1925,RV 10,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,4341902.584,104.7750417,130.202872,8125771.998,17232795.12,29700469.7,32.0434982,67.9565018,0.471529543,14.61896942,17.1220344
3074(2)_-_,3074,1832,L/H,F,04A,4,A4,A4,2024-03-11-Map2,ROI_3,3074(2)_-_,3074,1832,L/H,F,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3118(2)_-_,3118,1830,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_3,3118(2)_-_,3118,1830,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3135_-_,3135,1922,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,3135_-_,3135,1922,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,6122067.609,115.9117043,130.1054661,11298653.76,12173923.58,29594644.95,48.13554814,51.86445186,0.928102899,20.6864033,26.08178693
3952_-_,3952,1921,N,M,β03,3,A4-5,A4,2024-03-11-Map2,ROI_1,3952_-_,3952,1921,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,3594908.111,133.910738,143.7489326,23148514.72,12241011.09,38984433.92,65.41063829,34.58936171,1.891062311,9.221393642,10.15811325
3228_-_,3228,1926,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_3,3228_-_,3228,1926,RV 10,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,4039537.994,120.6944182,147.8458951,13098577.52,11532088.31,28670203.83,53.17995709,46.82004291,1.135837427,14.08967309,16.40044171
3952_-_,3952,1921,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,3952_-_,3952,1921,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,6961401.625,110.5280309,130.2772971,13221760.9,14303376.99,34486539.52,48.03522131,51.96477869,0.924380369,20.18585141,25.29106903
3952_-_,3952,1921,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,3952_-_,3952,1921,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,3875014.647,136.7057395,141.3148632,12391487.25,5553061.63,21819563.52,69.05432581,30.94567419,2.231469426,17.75935913,21.5943832
3297(2)_-_,3297,1828,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_3,3297(2)_-_,3297,1828,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3952_-_,3952,1921,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,3952_-_,3952,1921,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,3344791.883,149.9008037,126.194871,18766965.85,2485862.371,24597620.1,,,,,
3432_-_,3432,1923,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,3432_-_,3432,1923,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,8231511.789,110.8887633,132.6976846,11059537.71,14708538.76,33999588.26,42.91953156,57.08046844,0.751912743,24.21062198,31.94461099
3458_-_,3458,1887,N,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_3,3458_-_,3458,1887,RV 10,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,2101647.474,113.4924502,131.5407668,10164990.74,23379077.91,35645716.13,30.30339236,69.69660764,0.434790062,5.895932814,6.265332615
4045_-_,4045,1920,N,F,α05,5,A1-3,A1,2024-03-11-Map2,ROI_1,4045_-_,4045,1920,RV 10,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,1602634.899,111.3626415,152.6718897,3490385.335,6486963.353,11579983.59,34.98309465,65.01690535,0.538061516,13.83969922,16.06273318
3647(2)_-_,3647,1832,L/H,F,05A,5,A5,A5,2024-03-11-Map2,ROI_3,3647(2)_-_,3647,1832,L/H,F,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3648_-_,3648,1887,N,M,α02,2,A1-3,A3,2024-03-11-Map2,ROI_3,3648_-_,3648,1887,RV 10,M,α02,2,A1-3,2024-03-11-Map2,,TRUE,2410561.742,98.80843166,120.6632244,5932166.703,27591849.68,35934578.13,17.69527444,82.30472556,0.214997065,6.708195469,7.190551735
4045_-_,4045,1920,N,F,α05,5,A1-3,A2,2024-03-11-Map2,ROI_2,4045_-_,4045,1920,RV 10,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,2380825.643,112.8293695,137.2226535,8666465.073,10391424.22,21438714.93,45.47442238,54.52557762,0.834001662,11.10526284,12.49259877
4045_-_,4045,1920,N,F,α05,5,A1-3,A3,2024-03-11-Map2,ROI_3,4045_-_,4045,1920,RV 10,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,6046979.582,111.215831,126.0672368,11725653.7,14672502.83,32445136.11,44.41845658,55.58154342,0.799158387,18.63755344,22.90682524
3825(2_3)_-_,3825,1832,L/H,F,01A,1,A1,A1,2024-03-11-Map2,ROI_3,3825(2_3)_-_,3825,1832,L/H,F,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3858(2)_-_,3858,1828,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_3,3858(2)_-_,3858,1828,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
3882_-_,3882,1919,N,F,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,3882_-_,3882,1919,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,5764026.675,118.3633183,133.4261826,15110578.21,12399335.2,33273940.09,54.92775635,45.07224365,1.218660353,17.322946,20.95254386
4045_-_,4045,1920,N,F,α05,5,A1-3,A3,2024-03-11-Map2,ROI_4,4045_-_,4045,1920,RV 10,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,6143095.696,134.9436196,136.5808217,20189324.77,6899544.061,33231964.53,,,,,
3974_-_,3974,1889,N,F,α04,4,A1-3,A3,2024-03-11-Map2,ROI_3,3974_-_,3974,1889,N,F,α04,4,A1-3,2024-03-11-Map2,,TRUE,2474769.048,100.2645759,126.0810821,5128390.573,24473175.07,32076334.69,17.32472746,82.67527254,0.209551501,7.715248865,8.360264041
4481_-_,4481,1919,N,F,β03,3,A4-5,A4,2024-03-11-Map2,ROI_1,4481_-_,4481,1919,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,7189677.572,119.0083592,130.6785214,16361767.01,15296846.17,38848290.76,51.6818817,48.3181183,1.06961702,18.50706281,22.71002059
4153_-_,4153,1920,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,4153_-_,4153,1920,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,4072601.385,128.2938957,130.0283995,12413918.53,12294931.39,28781451.31,50.24077839,49.75922161,1.00967774,14.15009042,16.48235914
4156_-_,4156,1915,RV 10,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,4156_-_,4156,1915,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,3390771.945,105.555365,124.7294771,7249761.038,25318098.43,35958631.41,22.26047753,77.73952247,0.286346981,9.429646825,10.4114056
1821.05P_-_,4052,1821,S/H,M,05P,5,A5,A5,2024-04-01-Map2,ROI_1,1821.05P_-_,4052,1821,S/H,M,05P,5,A5,2024-04-01-Map2,,TRUE,8556672.323,126.9849952,132.0831896,13308303.35,22565507.48,44430483.16,37.09754565,62.90245435,0.589763087,19.2585624,23.85214206
4276_-_,4276,1926,N,M,α04,4,A1-3,A3,2024-03-11-Map2,ROI_3,4276_-_,4276,1926,RV 10,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,4562652.766,110.8666058,135.6059179,5643778.139,13167588.29,23374019.2,30.00195738,69.99804262,0.428611376,19.52018918,24.25476523
4310(2_3)_-_,4310,1830,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_3,4310(2_3)_-_,4310,1830,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4330_-_,4330,1924,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,4330_-_,4330,1924,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,5399910.127,110.2699669,131.1958217,10476001.29,18444584.65,34320496.07,36.22333695,63.77666305,0.567971656,15.73377645,18.67151011
4397(2)_-_,4397,1832,L/H,F,02A,2,A2,A2,2024-03-11-Map2,ROI_3,4397(2)_-_,4397,1832,L/H,F,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4421_-_,4421,1923,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,4421_-_,4421,1923,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,4642648.612,95.46799117,131.2163355,7750088.043,17020424.4,29413161.05,31.28755637,68.71244363,0.45534047,15.78425591,18.74264258
4481_-_,4481,1919,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_2,4481_-_,4481,1919,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,6148712.428,124.4209476,132.5781202,16174994.52,9471906.182,31795613.13,63.06802802,36.93197198,1.707681032,19.33824142,23.97448526
4691(2)_-_,4691,1830,L/H,M,02A,2,A2,A2,2024-03-11-Map2,ROI_3,4691(2)_-_,4691,1830,L/H,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4711_-_,4711,1864,N,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_3,4711_-_,4711,1864,N,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,4647013.734,105.0706541,121.9128682,4069318.089,26194720.79,34911052.61,13.44605096,86.55394904,0.155348787,13.31101009,15.35490274
4740(1_2)_-_,4740,1832,L/H,F,03A,3,A3,A3,2024-03-11-Map2,ROI_3,4740(1_2)_-_,4740,1832,L/H,F,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4481_-_,4481,1919,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,4481_-_,4481,1919,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,2163521.971,129.8934781,146.5553759,11532444.56,9371653.257,23067619.79,,,,,
4481_-_,4481,1919,N,F,β03,3,A4-5,A5,2024-03-11-Map2,ROI_4,4481_-_,4481,1919,RV 10,F,β03,3,A4-5,2024-03-11-Map2,,TRUE,2496224.943,135.6286712,144.3237956,13927084.37,7930740.645,24354049.96,,,,,
4810_-_,4810,1922,N,M,α03,3,A1-3,A3,2024-03-11-Map2,ROI_3,4810_-_,4810,1922,RV 10,M,α03,3,A1-3,2024-03-11-Map2,,TRUE,5103486.873,121.7317326,139.1738247,17512071.22,15242018.81,37857576.9,53.4652961,46.5347039,1.148933841,13.48075416,15.58122014
4825_-_,4825,1889,N,F,β04,4,A4-5,A5,2024-03-11-Map2,ROI_3,4825_-_,4825,1889,N,F,β04,4,A4-5,2024-03-11-Map2,,TRUE,3029577.347,102.7358822,117.9738146,4937359.475,23525488.17,31492424.99,17.34668132,82.65331868,0.209872775,9.620019252,10.64397134
4744_-_,4744,1918,N,F,α03,3,A1-3,A1,2024-03-11-Map2,ROI_1,4744_-_,4744,1918,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,1927970.038,104.9737487,133.4957529,3270317.502,7761988.204,12960275.74,29.64310081,70.35689919,0.421324719,14.87599552,17.47567635
4899(3)_-_,4899,1830,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_3,4899(3)_-_,4899,1830,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4902_-_,4902,1925,N,M,α04,4,A1-3,A3,2024-03-11-Map2,ROI_3,4902_-_,4902,1925,RV 10,M,α04,4,A1-3,2024-03-11-Map2,,TRUE,4687775.586,120.7068802,142.1074192,15236941.06,16616468.64,36541185.29,47.83456842,52.16543158,0.916978293,12.82874529,14.71671519
4919(3)_-_,4919,1830,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_3,4919(3)_-_,4919,1830,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
4744_-_,4744,1918,N,F,α03,3,A1-3,A2,2024-03-11-Map2,ROI_2,4744_-_,4744,1918,RV 10,F,α03,3,A1-3,2024-03-11-Map2,,TRUE,6038541.197,105.7500087,131.7914092,5337589.528,15218813.89,26594944.61,25.96558075,74.03441925,0.350723096,22.70559795,29.37547525
_-__02,0,#N/A,#N/A,#N/A,#N/A,4,A4,A4,2024-03-11-Map2,ROI_3,_-__02,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__03,0,#N/A,#N/A,#N/A,#N/A,3,A3,A3,2024-03-11-Map2,ROI_3,_-__03,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__04,0,#N/A,#N/A,#N/A,#N/A,2,A2,A2,2024-03-11-Map2,ROI_3,_-__04,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
_-__05,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,ROI_3,_-__05,0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,3091550.985,148.3142499,174.9252479,15526465.13,10259840.56,28877856.68,60.2120572,39.7879428,1.513324213,10.70561094,11.98911942
_-__06,0,#N/A,#N/A,#N/A,#N/A,1,A1,A1,2024-03-11-Map2,ROI_3,_-__06,0,#N/A,RV 10,#N/A,#N/A,#N/A,#N/A,2024-03-11-Map2,,TRUE,3845272.518,124.134459,155.6835637,13003757.36,18739173.65,35588203.53,40.96583695,59.03416305,0.693934407,10.80490763,12.11379162
Image_1218(1),1218,1351,N,F,04B,4,A4,A4,2024-03-11-Map2,ROI_3,Image_1218(1),1218,1351,N,F,04B,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1386(1_2),1386,07.29.20.,DBX,NA,03A,3,A3,A3,2024-03-11-Map2,ROI_3,Image_1386(1_2),1386,07.29.20.,RV 10,NA,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1408(1_2),1408,1352,N,M,02A,2,A2,A2,2024-03-11-Map2,ROI_3,Image_1408(1_2),1408,1352,N,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1532(1),1532,1310,L/H,M,05C,5,A5,A5,2024-03-11-Map2,ROI_3,Image_1532(1),1532,1310,L/H,M,05C,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1551(2),1551,1554,Naïve,M,04B,4,A4,A4,2024-03-11-Map2,ROI_3,Image_1551(2),1551,1554,N,M,04B,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1592(2),1592,1310,L/H,M,04C,4,A4,A4,2024-03-11-Map2,ROI_3,Image_1592(2),1592,1310,L/H,M,04C,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1667(1_3) (Image 1),1667,1310,L/H,M,01D,1,A1,A1,2024-03-11-Map2,ROI_3,Image_1667(1_3) (Image 1),1667,1310,L/H,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1667(1_3) (Image 2),1667,1310,L/H,M,01D,1,A1,A1,2024-03-11-Map2,ROI_3,Image_1667(1_3) (Image 2),1667,1310,L/H,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1696(1_3) (Image 1),1696,1351,N,F,02B,2,A2,A2,2024-03-11-Map2,ROI_3,Image_1696(1_3) (Image 1),1696,1351,N,F,02B,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1696(1_3) (Image 2),1696,1351,N,F,02B,2,A2,A2,2024-03-11-Map2,ROI_3,Image_1696(1_3) (Image 2),1696,1351,N,F,02B,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1702(1_2),1702,1310,L/H,M,03D,3,A3,A3,2024-03-11-Map2,ROI_3,Image_1702(1_2),1702,1310,L/H,M,03D,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1776(2_3),1776,1352,N,M,01A,1,A1,A1,2024-03-11-Map2,ROI_3,Image_1776(2_3),1776,1352,N,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1827(1_3) (Image 1),1827,1351,N,F,03B,3,A3,A3,2024-03-11-Map2,ROI_3,Image_1827(1_3) (Image 1),1827,1351,N,F,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1827(1_3) (Image 2),1827,1351,N,F,03B,3,A3,A3,2024-03-11-Map2,ROI_3,Image_1827(1_3) (Image 2),1827,1351,N,F,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1899(2),1899,1310,L/H,M,02D,2,A2,A2,2024-03-11-Map2,ROI_3,Image_1899(2),1899,1310,L/H,M,02D,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1915(2),1915,1554,Naïve,M,05B,5,A5,A5,2024-03-11-Map2,ROI_3,Image_1915(2),1915,1554,N,M,05B,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_1986(1_2),1986,1554,Naïve,M,02M,2,A2,A2,2024-03-11-Map2,ROI_3,Image_1986(1_2),1986,1554,N,M,02M,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2098(2_3),2098,1351,N,F,04P,4,A4,A4,2024-03-11-Map2,ROI_3,Image_2098(2_3),2098,1351,N,F,04P,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2205(1),2205,1351,N,F,05B,5,A5,A5,2024-03-11-Map2,ROI_3,Image_2205(1),2205,1351,N,F,05B,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2222(3_5) (Image 1),2222,1351,N,F,01B,1,A1,A1,2024-03-11-Map2,ROI_3,Image_2222(3_5) (Image 1),2222,1351,N,F,01B,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2222(3_5) (Image 2),2222,1351,N,F,01B,1,A1,A1,2024-03-11-Map2,ROI_3,Image_2222(3_5) (Image 2),2222,1351,N,F,01B,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2397(3),2397,1352,N,M,01D,1,A1,A1,2024-03-11-Map2,ROI_3,Image_2397(3),2397,1352,N,M,01D,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2449(1_2),2449,1554,Naïve,M,03B,3,A3,A3,2024-03-11-Map2,ROI_3,Image_2449(1_2),2449,1554,N,M,03B,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2479,2479,08.24.20.,DBX,NA,01D,1,A1,A1,2024-03-11-Map2,ROI_3,Image_2479,2479,08.24.20.,RV 10,NA,01D,1,A1,2024-03-11-Map2,,TRUE,2158537.309,110.9395722,116.8802303,5580998.865,20778504.56,28518040.73,21.17262521,78.82737479,0.268594828,7.569023866,8.188839048
Image_2509(2_3),2509,05.21.012.,L/N,NA,05C,5,A5,A5,2024-03-11-Map2,ROI_3,Image_2509(2_3),2509,05.21.012.,L/N,NA,05C,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2575(1),2575,1352,N,M,04A,4,A4,A4,2024-03-11-Map2,ROI_3,Image_2575(1),2575,1352,N,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2835(1),2835,1352,N,M,05A,5,A5,A5,2024-03-11-Map2,ROI_3,Image_2835(1),2835,1352,N,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2877(1),2877,1352,N,M,03A,3,A3,A3,2024-03-11-Map2,ROI_3,Image_2877(1),2877,1352,N,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_2979(1_2),2979,1315,L/H,F,05E,5,A5,A5,2024-03-11-Map2,ROI_3,Image_2979(1_2),2979,1315,L/H,F,05E,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_3279,3279,1221,L/H,M,α05,5,A1-3,A3,2024-03-11-Map2,ROI_3,Image_3279,3279,1221,L/H,M,α05,5,A1-3,2024-03-11-Map2,,TRUE,7134805.053,117.1922488,129.6807914,9086540.92,13143178.4,29364524.37,40.87564395,59.12435605,0.691350345,24.29736291,32.0957946
Image_3680,3680,1893,N,F,α05,5,A1-3,A3,2024-03-11-Map2,ROI_3,Image_3680,3680,1893,N,F,α05,5,A1-3,2024-03-11-Map2,,TRUE,2691121.475,118.270368,118.1212211,11917283.58,19504855.56,34113260.61,37.92639172,62.07360828,0.610990609,7.888784088,8.564412064
Image_3850,3850,1221,L/H,M,β02,2,A4-5,A5,2024-03-11-Map2,ROI_3,Image_3850,3850,1221,L/H,M,β02,2,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4111(3),4111,1221,L/H,M,01A,1,A1,A1,2024-03-11-Map2,ROI_3,Image_4111(3),4111,1221,L/H,M,01A,1,A1,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4202,4202,1893,N,F,β05,5,A4-5,A5,2024-03-11-Map2,ROI_3,Image_4202,4202,1893,N,F,β05,5,A4-5,2024-03-11-Map2,,TRUE,1178808.252,118.0225322,190.9612166,16707842.88,18284571.17,36171222.3,47.74704271,52.25295729,0.913767281,3.258967149,3.368753726
Image_4242(1_2),4242,1886,N,M,β03,3,A4-5,A5,2024-03-11-Map2,ROI_3,Image_4242(1_2),4242,1886,RV 10,M,β03,3,A4-5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_7243,7243,1958,S/H,F,α01,1,A1-3,A3,2024-03-11-Map2,ROI_4,Image_7243,7243,1958,S/H,F,α01,1,A1-3,2024-03-11-Map2,,TRUE,1419134.737,99.03197824,165.8211296,13500694.87,22661493.36,37581322.97,37.33373318,62.66626682,0.595754863,3.776170249,3.924360793
Image_4532(2_3),4532,1221,L/H,M,03A,3,A3,A3,2024-03-11-Map2,ROI_3,Image_4532(2_3),4532,1221,L/H,M,03A,3,A3,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4616(2),4616,1221,L/H,M,05A,5,A5,A5,2024-03-11-Map2,ROI_3,Image_4616(2),4616,1221,L/H,M,05A,5,A5,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4833(2),4833,1221,L/H,M,04A,4,A4,A4,2024-03-11-Map2,ROI_3,Image_4833(2),4833,1221,L/H,M,04A,4,A4,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4913(2_3),4913,1221,L/H,M,02A,2,A2,A2,2024-03-11-Map2,ROI_3,Image_4913(2_3),4913,1221,L/H,M,02A,2,A2,2024-03-11-Map2,,TRUE,0,NA,NA,0,0,0,,,,,
Image_4380,4380,1964,S/H,M,α01,1,A1-3,A2,2024-03-11-Map2,ROI_2,Image_4380,4380,1964,S/H,M,α01,1,A1-3,2024-03-11-Map2,,TRUE,1989630.058,112.3535778,172.8041904,8236771.954,13133139.13,23359541.14,38.54378207,61.45621793,0.627174651,8.517419268,9.310427406
Image_6134(1_2_3),6134,1956,S/H,M,β04,4,A4-5,A5,2024-03-11-Map2,ROI_3,Image_6134(1_2_3),6134,1956,S/H,M,β04,4,A4-5,2024-03-11-Map2,,TRUE,981121.4008,118.6847763,161.4787443,8194995.122,12970216.16,22146332.69,38.71917464,61.28082536,0.631831807,4.430175481,4.635537947
Image_5250,5250,1963,S/H,F,β02,2,A4-5,A4,2024-03-11-Map2,ROI_1,Image_5250,5250,1963,S/H,F,β02,2,A4-5,2024-03-11-Map2,,TRUE,2953620.149,106.2108434,162.3581106,12688803.82,19181734.86,34824158.84,39.81358441,60.18641559,0.661504494,8.48152618,9.267556403
Image_7923(1),7923,1957,S/H,M,β01,1,A4-5,A4,2024-03-11-Map2,ROI_1,Image_7923(1),7923,1957,S/H,M,β01,1,A4-5,2024-03-11-Map2,,TRUE,1356207.155,98.15687975,193.8462758,14862234.31,22005707.5,38224148.97,40.3120803,59.6879197,0.67538089,3.548037541,3.678554018
