Test,Grp_Num,Grp_Num.1,Animal,Mouse_Number,Researcher,Trial,Time_Second,Pull.ups,Righting_Attempts,Limb_Score,Flip_Direction,Score,Epics,Score_Epic,Sex,Behavioral_Blinder,Pup_ID,Slide_Number,X,Surg_Grp,Time,Grp_Num.1.1,GestationalAge,Grp_Age,Grp.Sex,Grp_Sex_Age,Cage,Wgt,Lngth_cm
NG,1,2,BH1295,BH1295ML,ML,T1,7.1,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
HLH,1,2,BH1295,BH1295ML,ML,T1,9.38,NA,2,3,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T2,2.3,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
HLH,1,2,BH1295,BH1295ML,ML,T2,9.9,NA,2,3,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T1,2.1,NA,NA,NA,L,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T4,1.3,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T2,2.5,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,1,2,BH1295,BH1295ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
NG,1,2,BH1295,NA,ML,T3,8.8,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T2,9.13,5,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T3,1.1,NA,NA,NA,R,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-3,1,2,BH1295,BH1295ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
HLH,1,2,BH1295,BH1295ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
FLH,1,2,BH1295,BH1295ML,ML,T3,10.11,3,NA,NA,NA,NA,NA,NA,F,1295,MH831,1831,831,L/H,48,2,11,L/H - 11,L/H - F,L/H(F) - 11,2742,4.0695,7.4
IN-4,4,10,BH1296,BH1296JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T1,3.37,0,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T4,1.9,NA,NA,NA,L,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T3,1.9,NA,NA,NA,L,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T2,14.9,NA,NA,NA,R,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
HLH,4,10,BH1296,BH1296JG,JG,T1,17.78,NA,2,4,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T3,15.8,NA,NA,NA,R,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
HLH,4,10,BH1296,BH1296JG,JG,T3,44.97,NA,4,3,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T2,1.4,NA,NA,NA,R,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
HLH,4,10,BH1296,BH1296JG,JG,T2,15.65,NA,2,3,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T9,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T1,0.8,NA,NA,NA,L,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T4,2,NA,NA,NA,L,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,BH1296JG,JG,T1,15.2,NA,NA,NA,R,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-3,4,10,BH1296,BH1296JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T3,9.22,0,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T3,2,NA,NA,NA,L,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
NG,4,10,BH1296,NA,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T1,1.6,NA,NA,NA,L,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
HLH,4,10,BH1296,BH1296JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T2,9.45,0,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
FLH,4,10,BH1296,BH1296JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,4,10,BH1296,BH1296JG,JG,T2,1.5,NA,NA,NA,R,NA,NA,NA,M,1296,MH753,1753,753,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,4.4589,7
IN-4,5,15,BH1298,BH1298ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
HLH,5,15,BH1298,BH1298ML,ML,T3,13.82,NA,3,3,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T3,4.39,0,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T1,1,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T2,1.1,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T2,0.9,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T1,0.87,0,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
HLH,5,15,BH1298,BH1298ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T5,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T2,14.9,NA,NA,NA,R,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T3,3.8,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T9,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,BH1298ML,ML,T1,17.3,NA,NA,NA,R,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
NG,5,15,BH1298,NA,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
HLH,5,15,BH1298,BH1298ML,ML,T2,23.43,NA,6,3,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T8,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-4,5,15,BH1298,BH1298ML,ML,T3,1.1,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
HLH,5,15,BH1298,BH1298ML,ML,T1,3.61,NA,1,3,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T6,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T7,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
FLH,5,15,BH1298,BH1298ML,ML,T2,6.08,1,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T1,0.9,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T4,NA,NA,NA,NA,NA,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,5,15,BH1298,BH1298ML,ML,T3,0.9,NA,NA,NA,L,NA,NA,NA,F,1298,MH863,1862,862,N,NA,15,9,N - 9,N - F,N(F) - 9,2981,4.7269,7.5
IN-3,4,10,BH1299,BH1299JG,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
FLH,4,10,BH1299,BH1299JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-3,4,10,BH1299,BH1299JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
HLH,4,10,BH1299,BH1299JG,JG,T3,4.27,NA,2,2,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-3,4,10,BH1299,BH1299JG,JG,T2,4.2,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
NG,4,10,BH1299,NA,JG,T2,20.9,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
FLH,4,10,BH1299,BH1299JG,JG,T3,8.18,0,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
FLH,4,10,BH1299,BH1299JG,JG,T2,5.97,0,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-3,4,10,BH1299,BH1299JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T4,1.3,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
HLH,4,10,BH1299,BH1299JG,JG,T2,6.52,NA,2,1,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
NG,4,10,BH1299,NA,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T1,1.3,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
NG,4,10,BH1299,NA,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-3,4,10,BH1299,BH1299JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T8,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
NG,4,10,BH1299,BH1299JG,JG,T1,14.2,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
HLH,4,10,BH1299,BH1299JG,JG,T1,29.44,NA,3,4,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T2,4.2,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-3,4,10,BH1299,BH1299JG,JG,T3,1,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
FLH,4,10,BH1299,BH1299JG,JG,T5,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T7,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
NG,4,10,BH1299,NA,JG,T6,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-3,4,10,BH1299,BH1299JG,JG,T1,1,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
FLH,4,10,BH1299,BH1299JG,JG,T1,0.77,0,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
NG,4,10,BH1299,NA,JG,T9,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
HLH,4,10,BH1299,BH1299JG,JG,T4,NA,NA,NA,NA,NA,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
IN-4,4,10,BH1299,BH1299JG,JG,T3,1.5,NA,NA,NA,R,NA,NA,NA,M,1299,MH760,1760,760,RV 7,24,10,8,RV 7 - 8,RV 7 - M,RV 7(M) - 8,2561,3.4013,6.7
